ID Lead,Nome do Lead,Razão Social,CNPJ,Contato Principal,E-mail,Telefone,Cidade,Estado,CEP,Bairro,Complemento,Origem,Funil,Etapa do Funil,Status,Responsável,Data de Criação,Hora de Criação,Dias no Funil,Data de Perda,Motivo de Perda,ID Oportunidade,Status da Oportunidade,Data da Oportunidade,ID Cliente,Nome do Cliente,Razão Social Cliente,Data do Pedido,Valor do Pedido,TAGS,Código Externo,ID Lista,Atividade,Faturamento,Segmento,Nome Completo,Indique Ganhe
4026,Mirandinha Fabricacao De Artigos De Epoca Ltda,Mirandinha Miniaturas E Brindes,05780001000110,Mirandinha Fabricacao De Artigos De Epoca Ltda,esca@esca.com.br,(11) 2202-3722,GUARULHOS,SP,07221020,CIDADE INDUSTRIAL SATELITE DE SAO PAULO,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:23,48,,,,,,,,,,,Feiras,,272,,,,,
4030,Uniao Toys Festas Fabricacao De Artigos De Plasticos Ltda,Grupo Toys,33842174000150,Uniao Toys Festas Fabricacao De Artigos De Plasticos Ltda,contabilidade.redesim@gmail.com,(11) 7468-5620,SAO PAULO,SP,08260050,COLONIA (ZONA LESTE),GALPAO01,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:23,48,,,,,,,,,,,Feiras,,272,,,,,
4034,,,27295143000124,,,,,,,,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:24,48,,,,,,,,,,,Feiras,,272,,,,,
4035,Klf Festas Industria E Comercio De Artigos Para Festas Ltda,Klf Festas,55492185000190,Klf Festas Industria E Comercio De Artigos Para Festas Ltda,pedidos@klffestas.com.br,(11) 3938-4777,SAO PAULO,SP,02123050,VILA MARIA,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Ganho,Rayssa Karapeticov,20/05/2026,14:16:24,48,,,1381,Ativo,02/07/2026,,,,,,Feiras,,272,,,,,
4036,Lumini Wall Paineis Shining E Eventos Ltda,Lumini Wall,40004249000190,Lumini Wall Paineis Shining E Eventos Ltda,luminiwall@luminiwall.com.br,(21) 8198-5808,RIO DE JANEIRO,RJ,22780084,JACAREPAGUA,SAL 101,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:24,48,,,,,,,,,,,Feiras,,272,,,,,
4037,Lucenas Festas Personalizados Ltda,Lucenas Arts,64382729000152,Lucenas Festas Personalizados Ltda,ribeiro.gestao.contabil@hotmail.com,(12) 9703-9179,SAO GONCALO,RJ,24474005,ITAUNA,LOJA 01 LOTE 61 QUADRAA,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:24,48,,,,,,,,,,,Feiras,,272,,,,,
4039,Madu Distribuidora E Comercio Ltda,Madu Distribuidora E Comercio Ltda,08300870000198,Madu Distribuidora E Comercio Ltda,contato@distribuidoramadu.com.br,(19) 2511-2110,CAMPINAS,SP,13036215,PARQUE ITALIA,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:24,48,,,,,,,,,,,Feiras,,272,,,,,
4044,Massari Industria E Comercio De Produtos Plasticos Ltda,Massari Festas,10452182000195,Massari Industria E Comercio De Produtos Plasticos Ltda,contato@massarifestas.com.br,(11) 5061-4609,SAO PAULO,SP,04223070,VILA INDEPENDENCIA,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:25,48,,,,,,,,,,,Feiras,,272,,,,,
4045,,,52983481000104,,,,,,,,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:25,48,,,,,,,,,,,Feiras,,272,,,,,
4046,Desigual Party Brasil Ltda,Mewi Estampados,17055942000170,Desigual Party Brasil Ltda,souza.e.marques@hotmail.com,(21) 2633-2995,MAGE,RJ,25900001,CENTRO,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:25,48,,,,,,,,,,,Feiras,,272,,,,,
4047,Nyr Festas Comercial Ltda,Nyr Festas Comercial Ltda,09722322000119,Nyr Festas Comercial Ltda,jbitazi@yahoo.com.br,(11) 3228-2977,SAO PAULO,SP,03035040,PARI,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:25,48,,,,,,,,,,,Feiras,,272,,,,,
4051,Oldaniplast Industria E Comercio De Plasticos Ltda.,Oldaniplast,10351326000117,Oldaniplast Industria E Comercio De Plasticos Ltda.,oldaniplast@oldaniplast.com.br,(11) 2386-2232,SAO PAULO,SP,03827000,ERMELINO MATARAZZO,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:26,48,,,,,,,,,,,Feiras,,272,,,,,
4054,Party Sign Comunicacao Visual Ltda,Party Sign Comunicacao Visual,31794603000136,Party Sign Comunicacao Visual Ltda,cialine.contabil@gmail.com,(19) 3626-6955,SANTA BARBARA D'OESTE,SP,13456625,JARDIM MOLLON,SALA 02,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:26,48,,,,,,,,,,,Feiras,,272,,,,,
4055,Plastifesta Comercio E Industria Ltda,Plastifesta Comercio E Industria Ltda,27826417000164,Plastifesta Comercio E Industria Ltda,ordec@ordec.com.br,(11) 2672-1010,SAO PAULO,SP,03203000,VILA BELA,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:26,48,,,,,,,,,,,Feiras,,272,,,,,
4056,Plastilania Industria E Comercio De Plasticos Ltda,Plastilania Industria E Comercio De Plasticos Ltda,03620142000140,Plastilania Industria E Comercio De Plasticos Ltda,mioto@plastilania.com.br,(11) 6967-1330,SAO PAULO,SP,02279060,CHACARA SAO JOAO,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:27,48,,,,,,,,,,,Feiras,,272,,,,,
4057,,,00386595000165,,,,,,,,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:27,48,,,,,,,,,,,Feiras,,272,,,,,
4063,Festa Show Importacao E Distribuicao Ltda,Popper,09400210000141,Festa Show Importacao E Distribuicao Ltda,financeiro@tufflog.com.br,(41) 3088-6066,CURITIBA,PR,81670010,BOQUEIRAO,LOJA 04 COND TENENTE FRANCISCO I,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:27,48,,,,,,,,,,,Feiras,,272,,,,,
4064,Neves E Chaves Artigos Para Festas Ltda,Produfest,15161346000149,Neves E Chaves Artigos Para Festas Ltda,financeiro@produfest.com.br,(17) 3238-8455,SAO JOSE DO RIO PRETO,SP,15062000,CHACARA JOCKEY CLUB (ZONA RURAL),,Base de empresas Leads2b,Fluxo Padrão,Nutir,Ganho,Rayssa Karapeticov,20/05/2026,14:16:28,48,,,1313,Ativo,18/06/2026,,,,,,Feiras,,272,,,,,
4065,J C L Andrade Industria E Comercio De Materiais Plasticos,Rofida Festas,27653362000138,J C L Andrade Industria E Comercio De Materiais Plasticos,rofidafestas@gmail.com,(11) 2063-3302,SAO PAULO,SP,08381685,JARDIM ALTO ALEGRE (SAO RAFAEL),GALPAO2,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:28,48,,,,,,,,,,,Feiras,,272,,,,,
4066,Boleiras Desmontaveis Industria E Comercio Ltda,So Boleiras & Boleiras Desmontaveis,36700434000141,Boleiras Desmontaveis Industria E Comercio Ltda,boleirasdesmontaveis@gmail.com,(11) 4163-6591,BARUERI,SP,06409140,JARDIM CALIFORNIA,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:28,48,,,,,,,,,,,Feiras,,272,,,,,
4067,Silicones Paulista Industria E Comercio De Produtos Quimicos Ltda,Silicones Paulista Industria E Comercio De Produtos Quimicos Ltda,07681625000105,Silicones Paulista Industria E Comercio De Produtos Quimicos Ltda,siliconespaulista02@gmail.com,(11) 2091-2889,GUARULHOS,SP,07215030,JARDIM SANTO AFONSO,SALA 01,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:28,48,,,,,,,,,,,Feiras,,272,,,,,
4075,Studio Das Festas Industria E Comercio De Fantasias Ltda,Studio Das Festas Industria E Comercio De Fantasias Ltda,04030494000108,Studio Das Festas Industria E Comercio De Fantasias Ltda,studiodasfestas@studiodasfestas.com,(11) 3881-9337,SAO PAULO,SP,04294090,SAUDE,TERREO86 E 94,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:29,48,,,,,,,,,,,Feiras,,272,,,,,
4076,J M S Industria E Comercio Ltda,Supper,84951649000188,J M S Industria E Comercio Ltda,nfservicos@supper.com.br,(41) 3299-5300,SAO JOSE DOS PINHAIS,PR,83025100,BOM JESUS,ANDAR 7 SALA UNICA,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:29,48,,,,,,,,,,,Feiras,,272,,,,,
4077,Cipolatti & Cipolatti Exportacao E Importacao Ltda,Cipolatti & Cipolatti Exportacao E Importacao Ltda,00001564000149,Cipolatti & Cipolatti Exportacao E Importacao Ltda,noel@cipolatti.com.br,(11) 3107-0963,SAO PAULO,SP,01016000,CENTRO,ANDAR 3 CONJ 33 SALA 3,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:29,48,,,,,,,,,,,Feiras,,272,,,,,
4078,Daniela Dos Santos Goncalves Industria E Comercio,Dani Decoracoes,23417160000136,Daniela Dos Santos Goncalves Industria E Comercio,contato@danieladecoracoes.com.br,(19) 9146-7114,PORTO FERREIRA,SP,13660332,JARDIM SANTA MARIA,BRCAO BARRACAO,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:30,48,,,,,,,,,,,Feiras,,272,,,,,
4079,Detalhe Original Artesanato Ltda,Dettaglio Originale,04730617000113,Detalhe Original Artesanato Ltda,,,SAO PAULO,SP,03336000,TATUAPE,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:30,48,,,,,,,,,,,Feiras,,272,,,,,
4086,,,02656970000175,,,,,,,,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:30,48,,,,,,,,,,,Feiras,,272,,,,,
4087,Euro America Comercio De Importacao E Exportacao Ltda,Euro America Comercio De Importacao E Exportacao Ltda,02335302000146,Euro America Comercio De Importacao E Exportacao Ltda,euro.exp@hotmail.com,(41) 3329-7435,CURITIBA,PR,81170230,CIDADE INDUSTRIAL,BRCAO 15-D,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:31,48,,,,,,,,,,,Feiras,,272,,,,,
4088,Loyola Comercio Exterior Consultoria E Representacao Ltda,Loyola Comercio Exterior,26543841000139,Loyola Comercio Exterior Consultoria E Representacao Ltda,edsonloyola@gmail.com,(11) 4519-5237,MAUA,SP,09371390,PARQUE SAO VICENTE,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:31,48,,,,,,,,,,,Feiras,,272,,,,,
4089,Luz & Forma Comercio E Decoracoes Ltda,Luz & Forma Comercio E Decoracoes Ltda,02742361000210,Luz & Forma Comercio E Decoracoes Ltda,,(47) 4532-562,JOINVILLE,SC,89216440,BAIRRO GLORIA,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:31,48,,,,,,,,,,,Feiras,,272,,,,,
4090,Indimix Comercial Ltda,Magic Snow Christmas,11175955000104,Indimix Comercial Ltda,indimix@indimix.com.br,(11) 3333-2004,SAO PAULO,SP,01127000,BOM RETIRO,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:31,48,,,,,,,,,,,Feiras,,272,,,,,
4094,Multiart Comercio Importacao Ltda.,Multiart Comercio Importacao Ltda.,02847412000197,Multiart Comercio Importacao Ltda.,contabil.celia@gmail.com,(21) 8390-4624,DUQUE DE CAXIAS,RJ,25085009,PARQUE DUQUE,LOTE 01,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:32,48,,,,,,,,,,,Feiras,,272,,,,,
4095,Nataluz - Industria E Comercio De Enfeites Ltda,Nataluz - Industria E Comercio De Enfeites Ltda,05097671000136,Nataluz - Industria E Comercio De Enfeites Ltda,sac@arvoredenatal.com.br,(11) 2749-5317,SAO PAULO,SP,03588000,JARDIM BANDEIRATES,LOTE 5 QUADRA 26,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:33,48,,,,,,,,,,,Feiras,,272,,,,,
4096,Scalla Ceramica Artistica Ltda,Scalla Ceramica Artistica Ltda,56520703000103,Scalla Ceramica Artistica Ltda,patricia@ceramicascalla.com.br,(19) 3589-4444,DESCALVADO,SP,13690398,REGIAO LESTE,KM 105.5,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:33,48,,,,,,,,,,,Feiras,,272,,,,,
4097,Rio Master Importacao E Exportacao Ltda,Rio Master Importacao E Exportacao Ltda,08933411000141,Rio Master Importacao E Exportacao Ltda,bruno@riomaster.com.br,(21) 3613-8407,DUQUE DE CAXIAS,RJ,25251428,VILA MARIA HELENA,LOTE 159 QUADRA15,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:33,48,,,,,,,,,,,Feiras,,272,,,,,
4099,San Francis Distribuidora De Produtos Religiosos Ltda,San Francis Import,03607130000185,San Francis Distribuidora De Produtos Religiosos Ltda,financeiro@sanfrancis.com.br,(51) 3013-3900,BOM PRINCIPIO,RS,95765000,ARROIO DAS PEDRAS,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:33,48,,,,,,,,,,,Feiras,,272,,,,,
4107,Comercial Semaan Ltda,Semaan Atacadista,66646795000118,Comercial Semaan Ltda,rodrigo@semaan.com.br,(11) 3311-1012,SAO PAULO,SP,03032000,CANINDE,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:34,48,,,,,,,,,,,Feiras,,272,,,,,
4114,Smo Importacao E Exportacao Ltda,Smo Importacao E Exportacao,08709791000135,Smo Importacao E Exportacao Ltda,atendimento@smoshop.com.br,(49) 3621-1988,SAO MIGUEL DO OESTE,SC,89900000,INTERIOR,BLOCO A,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:35,48,,,,,,,,,,,Feiras,,272,,,,,
4115,,,10306946000134,,,,,,,,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:35,48,,,,,,,,,,,Feiras,,272,,,,,
4116,Sptm Led Eletronicos Ltda,Sptm Led Eletronicos Ltda,27185406000142,Sptm Led Eletronicos Ltda,sptmled@gmail.com,(11) 3228-6260,SAO PAULO,SP,01207001,SANTA EFIGENIA,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:35,48,,,,,,,,,,,Feiras,,272,,,,,
4124,Sonatal Industria E Comercio De Enfeites Ltda,Sonatal Industria E Comercio De Enfeites Ltda,47670716000160,Sonatal Industria E Comercio De Enfeites Ltda,ndea@uol.com.br,(11) 2345-8444,SAO PAULO,SP,03139040,PARQUE DA VILA PRUDENTE,E 561,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:35,48,,,,,,,,,,,Feiras,,272,,,,,
4120,Yangzi Brasil Corporation S.a.,Yangzi Brasil Corporation S.a.,01219321000144,Yangzi Brasil Corporation S.a.,contabjf@contabjf.com.br,(31) 3029-1400,CONTAGEM,MG,32341590,CINCO,MODS 05A11 E 17A21,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:36,48,,,,,,,,,,,Feiras,,272,,,,,
4121,Viva Flor Decor Importacao E Exportacao Ltda,Viva Flor Import,50729067000130,Viva Flor Decor Importacao E Exportacao Ltda,ederbraga1@outlook.com,(31) 9281-7625,GARUVA,SC,89248000,CENTRO,SALA 06,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:37,48,,,,,,,,,,,Feiras,,272,,,,,
4122,,,97537118000195,,,,,,,,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:37,48,,,,,,,,,,,Feiras,,272,,,,,
4123,,,66636022000150,,,,,,,,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:37,48,,,,,,,,,,,Feiras,,272,,,,,
4136,Apex Express Distribuidora De Produtos Ltda,Papel & Festa,18122214000287,Apex Express Distribuidora De Produtos Ltda,contato@meuappexpress.com,(21) 6494-7129,DUQUE DE CAXIAS,RJ,25025115,PARQUE LAFAIETE,LOJA A,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:38,48,,,,,,,,,,,Feiras,,272,,,,,
4132,,,16656028000111,,,,,,,,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:39,48,,,,,,,,,,,Feiras,,272,,,,,
4133,Iceberg Industria E Comercio Ltda,Iceberg Industria E Comercio Ltda,04066314000148,Iceberg Industria E Comercio Ltda,marcio@iceberg.com.br,(11) 4619-6944,BARUERI,SP,06463300,JARDIM MUTINGA,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:39,48,,,,,,,,,,,Feiras,,272,,,,,
4134,Ap Viola Artes E Festas Ltda,Flex Fest,31854259000123,Ap Viola Artes E Festas Ltda,contato@meacontabilidadeconsultiva.com.br,(21) 2661-9463,BELFORD ROXO,RJ,26135800,SANTO ANTONIO DA PRATA,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,20/05/2026,14:16:39,48,,,,,,,,,,,Feiras,,272,,,,,
4314,Litoral sul distribuidora de produtos alimentícios ltda,Ricali Distribuidora De Produtos Alimenticios Ltda,47586832000103,Litoral sul distribuidora de produtos alimentícios ltda,contato@lcquinteiro.com.br,(13) 3591-1106 / (13) 3476-1436,Praia Grande,,,,,Inbound,Inbound,Novos Leads,Ganho,Paulo Souza,24/05/2026,01:15:41,44,,,1257,Ganho,25/05/2026,,,,,,Instagram,,,,,,,
4316,Rovilson,PLASNEW,03640671000105,Rovilson,plasnew@plasnew.ind.br,(19) 3852-9000,PEDREIRA,,,,,,Fluxo Padrão,Nutir,Em andamento,Ronaldo Nascimento,25/05/2026,16:18:53,12,,,,,,319,PLASNEW UTILIDADES DOMESTICAS LTDA.,PLASNEW,,,NUTRIR,,,,,,,
4317,Engipec Indústria de Artefatos Ltda,Engipec Industria De Artefatos Ltda,10402936000100,Engipec Indústria de Artefatos Ltda,null,(89) 3462-1866,OEIRAS,PI,64.500-000,RODAGEM DE PICOS,BR 230,Inbound,Inbound,Novos Leads,Ganho,Paulo Souza,25/05/2026,19:00:25,43,,,1261,Perdido,26/05/2026,,,,,,Instagram,,,,,,,
4318,Gabriel,,,Gabriel,gabriel.realvendas@gmail.com,(11) 99883-0430,Poá,,,,,Site,Inbound,Novos Leads,Ganho,Paulo Souza,26/05/2026,10:45:03,42,,,1260,Perdido,26/05/2026,,,,,,Solicita demo,,,,,,,
4332,Wiler - Kar Comercio E Decoracoes Ltda,Wiler - Kar Comercio E Decoracoes Ltda,04539316000107,Wiler - Kar Comercio E Decoracoes Ltda,fiscal@wiler-k.com.br,(11) 3385-3310,SAO PAULO,SP,03002000,BRAS,1590,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,27/05/2026,10:31:32,41,,,,,,,,,,,,,,,,,,
4333,Lufamar Toalhas Ltda,Lufamar Toalhas Ltda,83182485000109,Lufamar Toalhas Ltda,rh@lufamar.com.br,(47) 3044-0922,BRUSQUE,SC,88359347,ZONA URB. ESPECIF. CEDRO GRANDE,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,27/05/2026,10:32:32,41,,,,,,,,,,,,,,,,,,
4339,Kariplast Comercio Importacao E Exportacao De Plasticos E Tecidos Ltda,Kariplast Comercio Importacao E Exportacao De Plasticos E Tecidos Ltda,03378186000105,Kariplast Comercio Importacao E Exportacao De Plasticos E Tecidos Ltda,contatovendas@kariplast.com.br,(11) 3228-7341,SAO PAULO,SP,03002000,BRAS,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,27/05/2026,12:35:03,41,,,,,,,,,,,,,,,,,,
4343,Matel Tecidos Ltda,Matel Tecidos Ltda,26435043000193,Matel Tecidos Ltda,cvtecidos@gmail.com,(19) 8223-4342,AMERICANA,SP,13466044,CONSERVA,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,27/05/2026,12:45:08,41,,,,,,,,,,,,,,,,,,
4345,Edantex Comercio Importacao E Exportacao Ltda.,Edantex Comercio Importacao E Exportacao Ltda.,16669045000193,Edantex Comercio Importacao E Exportacao Ltda.,fiscal@edantex.com.br,(11) 3385-3315,SAO PAULO,SP,03043020,BRAS,FUNDOSFUNDOS,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,27/05/2026,12:46:39,41,,,,,,,,,,,,,,,,,,
4350,Rafael Shimai Chen Yin,,13481146000148,Rafael Shimai Chen Yin,rafaelyin@riochens.com.br,(21) 99992-0237,São Paulo,,,,,Site,Inbound,Novos Leads,Ganho,Paulo Souza,27/05/2026,14:48:48,41,,,1268,Ativo,27/05/2026,,,,,,Solicita demo,,,,,,,
4353,fabiana souza,,00224268000107,fabiana souza,financeiro@nipominas.com.br,(31) 99362-0030,Belo Horizonte,,,,,Site,Inbound,Novos Leads,Ganho,Paulo Souza,28/05/2026,09:16:39,40,,,1271,Perdido,28/05/2026,,,,,,Contato,,,,,,,
4358,Leila,,06916486000199,Leila,administrativo1@adiaesp.com.br,(19) 98998-3287,Campinas,,,,,Site,Inbound,Novos Leads,Ganho,Paulo Souza,29/05/2026,09:20:38,39,,,1279,Perdido,03/06/2026,,,,,,Contato,,,,,,,
4359,Studio D,,,Studio D,albuquerque@studiod.com.br,81983107736,Recife,,,,,Inbound,Inbound,Novos Leads,Ganho,Paulo Souza,30/05/2026,20:30:15,38,,,1275,Perdido,03/06/2026,,,,,,Instagram,,,,,,,
4360,Randap,,,Randap,edsonrodrigo@gmail.com,35920035244,Campo do Meio,,,,,Inbound,Inbound,Novos Leads,Ganho,Paulo Souza,01/06/2026,10:15:27,36,,,1276,Perdido,03/06/2026,,,,,,Instagram,,,,,,,
4361,Tema Festas Distribuidora De Artigos Para Festas Ltda,Tema Festas,30682486000156,Tema Festas Distribuidora De Artigos Para Festas Ltda,temafestas@gmail.com,(21) 9332-4157,RIO DE JANEIRO,RJ,21041140,BONSUCESSO,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,02/06/2026,12:40:13,35,,,,,,,,,,,,,,,,,,
4363,Andre Gutjahr,,40538107000102,Andre Gutjahr,atendimento@bikealtovale.com.br,(47) 99911-7987,Laurentino,,,,,Site,Inbound,Novos Leads,Ganho,Paulo Souza,02/06/2026,16:00:41,35,,,1278,Perdido,03/06/2026,,,,,,Solicita demo,,,,,,,
4364,Vibe Açaí,,,Vibe Açaí,thiago.cruz@vibealimentos.com,11918636642,Jundiaí,,,,,Inbound,Inbound,Novos Leads,Ganho,Paulo Souza,03/06/2026,07:30:11,34,,,1277,Perdido,03/06/2026,,,,,,Instagram,,,,,,,
4368,Vogas & company,,,Vogas & company,biancadaldtvogas123@gmail.com,21976192361,Teresópolis,,,,,Inbound,Inbound,Novos Leads,Ganho,Paulo Souza,03/06/2026,17:15:21,34,,,1281,Perdido,05/06/2026,,,,,,Instagram,,,,,,,
4463,Edilson Nunes da Silva ,,,Edilson Nunes da Silva ,distribuidorahigiast@gmail.com,(44) 99706-9580,Astorga,,,,,Site,Inbound,Novos Leads,Ganho,Paulo Souza,06/06/2026,15:50:16,31,,,1286,Ativo,08/06/2026,,,,,,Contato,,,,,,,
4465,Fantasminha Estalos,Fantasminha Estalos,19616619000153,null,fiscal@estalosfantasminha.com.br,,,,,,,Feiras,Fluxo Padrão,Qualificação,Ganho,Ronaldo Nascimento,08/06/2026,10:32:40,29,,,1282,Ativo,08/06/2026,,,,,,Feiras;Dentro Perfil,,274,,,,,
4472,Gymis Industria E Comercio De Artefatos Plasticos E Metalurgicos Ltda,Mebrasi,45396058000134,Gymis Industria E Comercio De Artefatos Plasticos E Metalurgicos Ltda,mebrasi@mebrasi.com.br,(11) 4242-1354,COTIA,SP,06727175,CAUCAIA DO ALTO,",",Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,10/06/2026,09:08:37,27,,,,,,,,,,,,,,,,,,
4483,Everaldo Ramos,CR MOTION,27305065000100,Everaldo Ramos,societario@arocontabilidade.com.br,(19) 3621-4042,SUMARE,,,,,Feiras,Fluxo Padrão,Atividades,Perdido,Ronaldo Nascimento,12/06/2026,09:51:14,25,12/06/2026,Não quer mudar a solução atual,,,,326,CR MOTION SIMULADORES LTDA,CR MOTION,,,Feiras;Dentro Perfil,,,,,,,
4484,Hiram,TUTTI FESTAS,07862810000104,Hiram,tuttifestascuritiba@gmail.com.br,(61) 3225-0948,CURITIBA,PR,82.810-260,CAPAO DA IMBUIA,,Feiras,Fluxo Padrão,Atividades,Em andamento,Ronaldo Nascimento,12/06/2026,10:33:39,25,,,,,,327,TUTTI FESTAS E EVENTOS LTDA,TUTTI FESTAS,,,TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM;Feiras;Dentro Perfil,,,,,,,
4486,Silicones Paulista,Silicones Paulista,07681625000105,null,financeiro@siliconespaulista.com.br,null,,,,,,Feiras,Fluxo Padrão,Qualificação,Ganho,Ronaldo Nascimento,12/06/2026,15:25:39,25,,,1295,Perdido,12/06/2026,,,,,,Feiras;Dentro Perfil,,274,,,,,
